Longitude	 Latitude
4.772320	 45.816398
4.772320	 45.816398
4.772320	 45.816398
4.772320	 45.816399
4.772320	 45.816399
4.772320	 45.816400
4.772320	 45.816400
4.772320	 45.816400
4.772320	 45.816400
4.772320	 45.816400
4.772320	 45.816400
4.772318	 45.816403
4.772316	 45.816406
4.772314	 45.816409
4.772312	 45.816412
4.772312	 45.816412
4.772312	 45.816412
4.772312	 45.816412
4.772312	 45.816413
4.772308	 45.816419
4.772304	 45.816425
4.772300	 45.816431
4.772297	 45.816437
4.772297	 45.816437
4.772297	 45.816437
4.772297	 45.816437
4.772297	 45.816437
4.772292	 45.816442
4.772287	 45.816446
4.772282	 45.816451
4.772278	 45.816455
4.772278	 45.816455
4.772278	 45.816455
4.772278	 45.816455
4.772278	 45.816455
4.772274	 45.816457
4.772270	 45.816459
4.772266	 45.816461
4.772263	 45.816463
4.772263	 45.816463
4.772263	 45.816463
4.772263	 45.816463
4.772263	 45.816463
4.772261	 45.816464
4.772259	 45.816465
4.772257	 45.816466
4.772255	 45.816467
4.772255	 45.816467
4.772255	 45.816467
4.772255	 45.816467
4.772255	 45.816467
4.772256	 45.816466
4.772256	 45.816466
4.772257	 45.816465
4.772257	 45.816465
4.772257	 45.816465
4.772257	 45.816465
4.772257	 45.816465
4.772257	 45.816465
4.772255	 45.816466
4.772252	 45.816467
4.772250	 45.816467
4.772248	 45.816468
4.772248	 45.816468
4.772248	 45.816468
4.772248	 45.816468
4.772247	 45.816468
4.772240	 45.816469
4.772232	 45.816469
4.772225	 45.816470
4.772218	 45.816470
4.772218	 45.816470
4.772218	 45.816470
4.772218	 45.816470
4.772217	 45.816470
4.772207	 45.816470
4.772197	 45.816470
4.772187	 45.816470
4.772178	 45.816470
4.772178	 45.816470
4.772178	 45.816470
4.772178	 45.816470
4.772176	 45.816470
4.772158	 45.816468
4.772141	 45.816466
4.772123	 45.816465
4.772107	 45.816463
4.772107	 45.816463
4.772107	 45.816463
4.772107	 45.816463
4.772105	 45.816462
4.772083	 45.816457
4.772061	 45.816452
4.772040	 45.816447
4.772020	 45.816442
4.772020	 45.816442
4.772020	 45.816442
4.772020	 45.816442
4.772017	 45.816441
4.771985	 45.816431
4.771954	 45.816420
4.771922	 45.816410
4.771893	 45.816400
4.771893	 45.816400
4.771893	 45.816400
4.771893	 45.816400
4.771890	 45.816399
4.771848	 45.816384
4.771806	 45.816370
4.771764	 45.816355
4.771725	 45.816342
4.771725	 45.816342
4.771725	 45.816342
4.771725	 45.816342
4.771722	 45.816341
4.771681	 45.816320
4.771640	 45.816300
4.771599	 45.816280
4.771563	 45.816262
4.771563	 45.816262
4.771563	 45.816262
4.771563	 45.816262
4.771559	 45.816259
4.771523	 45.816228
4.771488	 45.816197
4.771452	 45.816166
4.771420	 45.816138
4.771420	 45.816138
4.771420	 45.816138
4.771420	 45.816138
4.771418	 45.816134
4.771399	 45.816094
4.771380	 45.816054
4.771360	 45.816014
4.771343	 45.815978
4.771343	 45.815978
4.771343	 45.815978
4.771343	 45.815978
4.771343	 45.815974
4.771344	 45.815932
4.771346	 45.815890
4.771347	 45.815848
4.771348	 45.815810
4.771348	 45.815810
4.771348	 45.815810
4.771348	 45.815810
4.771349	 45.815807
4.771367	 45.815771
4.771384	 45.815735
4.771402	 45.815698
4.771418	 45.815665
4.771418	 45.815665
4.771418	 45.815665
4.771418	 45.815665
4.771420	 45.815663
4.771442	 45.815629
4.771464	 45.815596
4.771485	 45.815563
4.771505	 45.815533
4.771505	 45.815533
4.771505	 45.815533
4.771505	 45.815533
4.771507	 45.815530
4.771529	 45.815500
4.771551	 45.815469
4.771573	 45.815439
4.771593	 45.815412
4.771593	 45.815412
4.771593	 45.815412
4.771593	 45.815412
4.771595	 45.815410
4.771613	 45.815385
4.771632	 45.815360
4.771650	 45.815335
4.771667	 45.815313
4.771667	 45.815313
4.771667	 45.815313
4.771667	 45.815313
4.771668	 45.815312
4.771677	 45.815299
4.771687	 45.815285
4.771696	 45.815272
4.771705	 45.815260
4.771705	 45.815260
4.771705	 45.815260
4.771705	 45.815260
4.771705	 45.815260
4.771709	 45.815257
4.771712	 45.815254
4.771715	 45.815251
4.771718	 45.815248
4.771718	 45.815248
4.771718	 45.815248
4.771718	 45.815248
4.771718	 45.815248
4.771716	 45.815249
4.771715	 45.815249
4.771713	 45.815250
4.771712	 45.815250
4.771712	 45.815250
4.771712	 45.815250
4.771712	 45.815250
4.771712	 45.815250
4.771712	 45.815250
4.771712	 45.815250
4.771712	 45.815250
4.771712	 45.815250
4.771712	 45.815250
4.771712	 45.815250
4.771712	 45.815250
4.771712	 45.815250
4.771712	 45.815249
4.771712	 45.815249
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771712	 45.815248
4.771714	 45.815245
4.771715	 45.815243
4.771717	 45.815240
4.771718	 45.815238
4.771718	 45.815238
4.771718	 45.815238
4.771718	 45.815238
4.771719	 45.815237
4.771728	 45.815225
4.771737	 45.815213
4.771747	 45.815201
4.771755	 45.815190
4.771755	 45.815190
4.771755	 45.815190
4.771755	 45.815190
4.771757	 45.815188
4.771774	 45.815164
4.771791	 45.815140
4.771808	 45.815117
4.771823	 45.815095
4.771823	 45.815095
4.771823	 45.815095
4.771823	 45.815095
4.771825	 45.815092
4.771848	 45.815059
4.771872	 45.815026
4.771895	 45.814993
4.771917	 45.814963
4.771917	 45.814963
4.771917	 45.814963
4.771917	 45.814963
4.771918	 45.814962
4.771944	 45.814920
4.771971	 45.814878
4.771997	 45.814836
4.772023	 45.814795
4.772023	 45.814795
4.772023	 45.814795
4.772023	 45.814795
4.772027	 45.814790
4.772058	 45.814743
4.772090	 45.814696
4.772122	 45.814649
4.772150	 45.814607
4.772150	 45.814607
4.772150	 45.814607
4.772150	 45.814607
4.772153	 45.814602
4.772187	 45.814554
4.772220	 45.814506
4.772253	 45.814458
4.772283	 45.814415
4.772283	 45.814415
4.772283	 45.814415
4.772283	 45.814415
4.772286	 45.814410
4.772319	 45.814362
4.772352	 45.814313
4.772385	 45.814264
4.772415	 45.814220
4.772415	 45.814220
4.772415	 45.814220
4.772415	 45.814220
4.772417	 45.814216
4.772445	 45.814168
4.772472	 45.814121
4.772500	 45.814073
4.772525	 45.814030
4.772525	 45.814030
4.772525	 45.814030
4.772525	 45.814030
4.772526	 45.814026
4.772543	 45.813977
4.772559	 45.813929
4.772575	 45.813880
4.772590	 45.813835
4.772590	 45.813835
4.772590	 45.813835
4.772590	 45.813835
4.772591	 45.813832
4.772602	 45.813784
4.772612	 45.813737
4.772623	 45.813689
4.772633	 45.813647
4.772633	 45.813647
4.772633	 45.813647
4.772633	 45.813647
4.772634	 45.813642
4.772638	 45.813595
4.772643	 45.813549
4.772648	 45.813502
4.772652	 45.813460
4.772652	 45.813460
4.772652	 45.813460
4.772652	 45.813460
4.772652	 45.813455
4.772650	 45.813408
4.772648	 45.813360
4.772647	 45.813313
4.772645	 45.813270
4.772645	 45.813270
4.772645	 45.813270
4.772645	 45.813270
4.772645	 45.813266
4.772642	 45.813217
4.772639	 45.813169
4.772636	 45.813121
4.772633	 45.813077
4.772633	 45.813077
4.772633	 45.813077
4.772633	 45.813077
4.772633	 45.813073
4.772633	 45.813023
4.772633	 45.812973
4.772633	 45.812923
4.772633	 45.812877
4.772633	 45.812877
4.772633	 45.812877
4.772633	 45.812877
4.772633	 45.812873
4.772638	 45.812824
4.772643	 45.812774
4.772648	 45.812724
4.772652	 45.812678
4.772652	 45.812678
4.772652	 45.812678
4.772652	 45.812678
4.772653	 45.812673
4.772663	 45.812622
4.772674	 45.812572
4.772684	 45.812522
4.772693	 45.812477
4.772693	 45.812477
4.772693	 45.812477
4.772693	 45.812477
4.772695	 45.812472
4.772711	 45.812420
4.772728	 45.812368
4.772745	 45.812317
4.772760	 45.812270
4.772760	 45.812270
4.772760	 45.812270
4.772760	 45.812270
4.772762	 45.812266
4.772779	 45.812220
4.772797	 45.812175
4.772814	 45.812129
4.772830	 45.812088
4.772830	 45.812088
4.772830	 45.812088
4.772830	 45.812088
4.772832	 45.812084
4.772851	 45.812039
4.772871	 45.811994
4.772890	 45.811949
4.772908	 45.811908
4.772908	 45.811908
4.772908	 45.811908
4.772908	 45.811908
4.772910	 45.811905
4.772929	 45.811868
4.772949	 45.811830
4.772969	 45.811793
4.772988	 45.811758
4.772988	 45.811758
4.772988	 45.811758
4.772988	 45.811758
4.772990	 45.811754
4.773006	 45.811722
4.773022	 45.811690
4.773038	 45.811659
4.773052	 45.811630
4.773052	 45.811630
4.773052	 45.811630
4.773052	 45.811630
4.773053	 45.811627
4.773064	 45.811603
4.773075	 45.811579
4.773085	 45.811555
4.773095	 45.811533
4.773095	 45.811533
4.773095	 45.811533
4.773095	 45.811533
4.773095	 45.811532
4.773099	 45.811524
4.773102	 45.811516
4.773105	 45.811508
4.773108	 45.811500
4.773108	 45.811500
4.773108	 45.811500
4.773108	 45.811500
4.773108	 45.811499
4.773108	 45.811491
4.773108	 45.811483
4.773108	 45.811475
4.773108	 45.811468
4.773108	 45.811468
4.773108	 45.811468
4.773108	 45.811468
4.773108	 45.811467
4.773107	 45.811453
4.773106	 45.811439
4.773106	 45.811425
4.773105	 45.811412
4.773105	 45.811412
4.773105	 45.811412
4.773105	 45.811412
4.773104	 45.811410
4.773094	 45.811390
4.773085	 45.811370
4.773075	 45.811351
4.773067	 45.811333
4.773067	 45.811333
4.773067	 45.811333
4.773067	 45.811333
4.773067	 45.811331
4.773063	 45.811311
4.773059	 45.811290
4.773055	 45.811270
4.773052	 45.811252
4.773052	 45.811252
4.773052	 45.811252
4.773052	 45.811252
4.773053	 45.811250
4.773064	 45.811230
4.773076	 45.811210
4.773087	 45.811190
4.773097	 45.811172
4.773097	 45.811172
4.773097	 45.811172
4.773097	 45.811172
4.773099	 45.811171
4.773124	 45.811159
4.773150	 45.811146
4.773175	 45.811134
4.773198	 45.811123
4.773198	 45.811123
4.773198	 45.811123
4.773198	 45.811123
4.773200	 45.811122
4.773227	 45.811104
4.773254	 45.811087
4.773280	 45.811069
4.773305	 45.811053
4.773305	 45.811053
4.773305	 45.811053
4.773305	 45.811053
4.773306	 45.811051
4.773325	 45.811027
4.773344	 45.811003
4.773363	 45.810979
4.773380	 45.810958
4.773380	 45.810958
4.773380	 45.810958
4.773380	 45.810958
4.773382	 45.810954
4.773397	 45.810921
4.773413	 45.810887
4.773429	 45.810853
4.773443	 45.810822
4.773443	 45.810822
4.773443	 45.810822
4.773443	 45.810822
4.773444	 45.810818
4.773450	 45.810776
4.773456	 45.810734
4.773462	 45.810691
4.773468	 45.810653
4.773468	 45.810653
4.773468	 45.810653
4.773468	 45.810653
4.773467	 45.810649
4.773453	 45.810601
4.773439	 45.810552
4.773426	 45.810504
4.773413	 45.810460
4.773413	 45.810460
4.773413	 45.810460
4.773413	 45.810460
4.773410	 45.810456
4.773373	 45.810410
4.773336	 45.810364
4.773299	 45.810318
4.773265	 45.810275
4.773265	 45.810275
4.773265	 45.810275
4.773265	 45.810275
4.773261	 45.810272
4.773204	 45.810235
4.773147	 45.810198
4.773090	 45.810161
4.773040	 45.810128
4.773040	 45.810128
4.773040	 45.810128
4.773040	 45.810128
4.773033	 45.810125
4.772969	 45.810093
4.772905	 45.810062
4.772841	 45.810030
4.772783	 45.810002
4.772783	 45.810002
4.772783	 45.810002
4.772783	 45.810002
4.772777	 45.809999
4.772713	 45.809966
4.772649	 45.809933
4.772586	 45.809900
4.772528	 45.809870
4.772528	 45.809870
4.772528	 45.809870
4.772528	 45.809870
4.772522	 45.809868
4.772456	 45.809842
4.772390	 45.809817
4.772323	 45.809791
4.772263	 45.809768
4.772263	 45.809768
4.772263	 45.809768
4.772263	 45.809768
4.772257	 45.809767
4.772184	 45.809754
4.772111	 45.809741
4.772037	 45.809729
4.771970	 45.809717
4.771970	 45.809717
4.771970	 45.809717
4.771970	 45.809717
4.771964	 45.809717
4.771891	 45.809712
4.771817	 45.809707
4.771743	 45.809702
4.771675	 45.809698
4.771675	 45.809698
4.771675	 45.809698
4.771675	 45.809698
4.771668	 45.809698
4.771602	 45.809698
4.771536	 45.809697
4.771471	 45.809697
4.771412	 45.809697
4.771412	 45.809697
4.771412	 45.809697
4.771412	 45.809697
4.771407	 45.809697
4.771357	 45.809699
4.771307	 45.809701
4.771257	 45.809703
4.771212	 45.809705
4.771212	 45.809705
4.771212	 45.809705
4.771212	 45.809705
4.771208	 45.809706
4.771170	 45.809715
4.771131	 45.809723
4.771093	 45.809732
4.771058	 45.809740
4.771058	 45.809740
4.771058	 45.809740
4.771058	 45.809740
4.771055	 45.809741
4.771025	 45.809757
4.770995	 45.809772
4.770966	 45.809788
4.770938	 45.809802
4.770938	 45.809802
4.770938	 45.809802
4.770938	 45.809802
4.770936	 45.809803
4.770911	 45.809817
4.770886	 45.809831
4.770861	 45.809844
4.770838	 45.809857
4.770838	 45.809857
4.770838	 45.809857
4.770838	 45.809857
4.770835	 45.809857
4.770805	 45.809860
4.770776	 45.809862
4.770746	 45.809865
4.770720	 45.809867
4.770720	 45.809867
4.770720	 45.809867
4.770720	 45.809867
4.770717	 45.809866
4.770690	 45.809855
4.770662	 45.809843
4.770635	 45.809832
4.770610	 45.809822
4.770610	 45.809822
4.770610	 45.809822
4.770610	 45.809822
4.770609	 45.809820
4.770599	 45.809799
4.770588	 45.809778
4.770578	 45.809756
4.770568	 45.809737
4.770568	 45.809737
4.770568	 45.809737
4.770568	 45.809737
4.770569	 45.809735
4.770583	 45.809713
4.770597	 45.809692
4.770610	 45.809670
4.770623	 45.809650
4.770623	 45.809650
4.770623	 45.809650
4.770623	 45.809650
4.770625	 45.809649
4.770653	 45.809630
4.770680	 45.809612
4.770708	 45.809594
4.770733	 45.809577
4.770733	 45.809577
4.770733	 45.809577
4.770733	 45.809577
4.770735	 45.809575
4.770767	 45.809548
4.770798	 45.809521
4.770829	 45.809494
4.770857	 45.809470
4.770857	 45.809470
4.770857	 45.809470
4.770857	 45.809470
4.770860	 45.809466
4.770885	 45.809429
4.770910	 45.809393
4.770935	 45.809356
4.770957	 45.809323
4.770957	 45.809323
4.770957	 45.809323
4.770957	 45.809323
4.770958	 45.809319
4.770971	 45.809281
4.770984	 45.809242
4.770996	 45.809203
4.771008	 45.809168
4.771008	 45.809168
4.771008	 45.809168
4.771008	 45.809168
4.771008	 45.809165
4.771010	 45.809131
4.771013	 45.809098
4.771015	 45.809064
4.771017	 45.809033
4.771017	 45.809033
4.771017	 45.809033
4.771017	 45.809033
4.771017	 45.809031
4.771018	 45.809008
4.771019	 45.808985
4.771019	 45.808961
4.771020	 45.808940
4.771020	 45.808940
4.771020	 45.808940
4.771020	 45.808940
4.771020	 45.808939
4.771022	 45.808924
4.771024	 45.808909
4.771026	 45.808893
4.771028	 45.808880
4.771028	 45.808880
4.771028	 45.808880
4.771028	 45.808880
4.771028	 45.808879
4.771030	 45.808871
4.771032	 45.808863
4.771033	 45.808854
4.771035	 45.808847
4.771035	 45.808847
4.771035	 45.808847
4.771035	 45.808847
4.771035	 45.808847
4.771034	 45.808847
4.771034	 45.808848
4.771033	 45.808848
4.771033	 45.808848
4.771033	 45.808848
4.771033	 45.808848
4.771033	 45.808848
4.771033	 45.808848
4.771033	 45.808849
4.771032	 45.808849
4.771032	 45.808850
4.771032	 45.808850
4.771032	 45.808850
4.771032	 45.808850
4.771032	 45.808850
4.771032	 45.808850
4.771032	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771033	 45.808850
4.771034	 45.808850
4.771034	 45.808850
4.771035	 45.808850
4.771035	 45.808850
4.771035	 45.808850
4.771035	 45.808850
4.771035	 45.808850
4.771035	 45.808850
4.771035	 45.808850
4.771035	 45.808850
4.771035	 45.808850
4.771035	 45.808850
4.771035	 45.808850
4.771035	 45.808850
4.771035	 45.808850
4.771035	 45.808849
4.771035	 45.808844
4.771035	 45.808839
4.771035	 45.808834
4.771035	 45.808830
4.771035	 45.808830
4.771035	 45.808830
4.771035	 45.808830
4.771035	 45.808829
4.771037	 45.808816
4.771039	 45.808803
4.771041	 45.808790
4.771043	 45.808778
4.771043	 45.808778
4.771043	 45.808778
4.771043	 45.808778
4.771043	 45.808776
4.771045	 45.808759
4.771048	 45.808741
4.771050	 45.808724
4.771052	 45.808708
4.771052	 45.808708
4.771052	 45.808708
4.771052	 45.808708
4.771052	 45.808706
4.771053	 45.808683
4.771055	 45.808660
4.771056	 45.808636
4.771057	 45.808615
4.771057	 45.808615
4.771057	 45.808615
4.771057	 45.808615
4.771057	 45.808612
4.771062	 45.808580
4.771066	 45.808547
4.771071	 45.808515
4.771075	 45.808485
4.771075	 45.808485
4.771075	 45.808485
4.771075	 45.808485
4.771075	 45.808482
4.771080	 45.808442
4.771084	 45.808403
4.771089	 45.808363
4.771093	 45.808328
4.771093	 45.808328
4.771093	 45.808328
4.771093	 45.808328
4.771093	 45.808323
4.771095	 45.808278
4.771098	 45.808233
4.771100	 45.808188
4.771102	 45.808148
4.771102	 45.808148
4.771102	 45.808148
4.771102	 45.808148
4.771102	 45.808143
4.771106	 45.808093
4.771110	 45.808043
4.771114	 45.807993
4.771117	 45.807947
4.771117	 45.807947
4.771117	 45.807947
4.771117	 45.807947
4.771117	 45.807942
4.771118	 45.807891
4.771120	 45.807839
4.771121	 45.807787
4.771122	 45.807740
4.771122	 45.807740
4.771122	 45.807740
4.771122	 45.807740
4.771122	 45.807736
4.771125	 45.807683
4.771128	 45.807630
4.771130	 45.807577
4.771133	 45.807528
4.771133	 45.807528
4.771133	 45.807528
4.771133	 45.807528
4.771133	 45.807524
4.771136	 45.807472
4.771138	 45.807420
4.771141	 45.807368
4.771143	 45.807322
4.771143	 45.807322
4.771143	 45.807322
4.771143	 45.807322
4.771143	 45.807317
4.771143	 45.807267
4.771143	 45.807217
4.771143	 45.807167
4.771143	 45.807122
4.771143	 45.807122
4.771143	 45.807122
4.771143	 45.807122
4.771143	 45.807118
4.771145	 45.807073
4.771147	 45.807028
4.771148	 45.806983
4.771150	 45.806943
4.771150	 45.806943
4.771150	 45.806943
4.771150	 45.806943
4.771150	 45.806940
4.771151	 45.806902
4.771151	 45.806864
4.771152	 45.806826
4.771152	 45.806792
4.771152	 45.806792
4.771152	 45.806792
4.771152	 45.806792
4.771152	 45.806790
4.771153	 45.806761
4.771155	 45.806732
4.771156	 45.806703
4.771157	 45.806677
4.771157	 45.806677
4.771157	 45.806677
4.771157	 45.806677
4.771157	 45.806676
4.771156	 45.806661
4.771155	 45.806646
4.771154	 45.806630
4.771153	 45.806617
4.771153	 45.806617
4.771153	 45.806617
4.771153	 45.806617
4.771153	 45.806617
4.771152	 45.806615
4.771150	 45.806612
4.771149	 45.806610
4.771148	 45.806608
4.771148	 45.806608
4.771148	 45.806608
4.771148	 45.806608
4.771148	 45.806608
4.771146	 45.806610
4.771144	 45.806613
4.771142	 45.806615
4.771140	 45.806617
4.771140	 45.806617
4.771140	 45.806617
4.771140	 45.806617
4.771140	 45.806617
4.771140	 45.806617
4.771140	 45.806617
4.771140	 45.806617
4.771140	 45.806617
4.771140	 45.806617
4.771140	 45.806617
4.771140	 45.806617
4.771140	 45.806617
4.771140	 45.806617
4.771140	 45.806618
4.771140	 45.806618
4.771140	 45.806618
4.771140	 45.806618
4.771140	 45.806618
4.771140	 45.806618
4.771140	 45.806618
4.771140	 45.806618
4.771140	 45.806618
4.771140	 45.806618
4.771140	 45.806618
4.771140	 45.806618
4.771140	 45.806618
4.771140	 45.806618
4.771140	 45.806618
4.771141	 45.806618
4.771141	 45.806618
4.771142	 45.806618
4.771142	 45.806618
4.771142	 45.806618
4.771142	 45.806618
4.771142	 45.806618
4.771142	 45.806618
4.771142	 45.806618
4.771142	 45.806617
4.771142	 45.806617
4.771142	 45.806617
4.771142	 45.806617
4.771142	 45.806617
4.771142	 45.806617
4.771142	 45.806617
4.771142	 45.806617
4.771142	 45.806617
4.771142	 45.806617
4.771142	 45.806617
4.771142	 45.806617
4.771142	 45.806617
4.771142	 45.806617
4.771142	 45.806617
4.771142	 45.806616
4.771142	 45.806614
4.771142	 45.806613
4.771142	 45.806612
4.771142	 45.806612
4.771142	 45.806612
4.771142	 45.806612
4.771142	 45.806611
4.771143	 45.806602
4.771144	 45.806593
4.771144	 45.806584
4.771145	 45.806575
4.771145	 45.806575
4.771145	 45.806575
4.771145	 45.806575
4.771145	 45.806573
4.771146	 45.806559
4.771146	 45.806544
4.771147	 45.806530
4.771147	 45.806517
4.771147	 45.806517
4.771147	 45.806517
4.771147	 45.806517
4.771147	 45.806515
4.771149	 45.806493
4.771151	 45.806471
4.771153	 45.806450
4.771155	 45.806430
4.771155	 45.806430
4.771155	 45.806430
4.771155	 45.806430
4.771155	 45.806427
4.771156	 45.806401
4.771157	 45.806374
4.771157	 45.806347
4.771158	 45.806323
4.771158	 45.806323
4.771158	 45.806323
4.771158	 45.806323
4.771158	 45.806321
4.771161	 45.806297
4.771163	 45.806273
4.771166	 45.806249
4.771168	 45.806227
4.771168	 45.806227
4.771168	 45.806227
4.771168	 45.806227
4.771169	 45.806225
4.771175	 45.806203
4.771182	 45.806181
4.771189	 45.806159
4.771195	 45.806138
4.771195	 45.806138
4.771195	 45.806138
4.771195	 45.806138
4.771196	 45.806137
4.771206	 45.806117
4.771217	 45.806097
4.771228	 45.806077
4.771237	 45.806060
4.771237	 45.806060
4.771237	 45.806060
4.771237	 45.806060
4.771238	 45.806058
4.771247	 45.806044
4.771256	 45.806030
4.771265	 45.806016
4.771273	 45.806003
4.771273	 45.806003
4.771273	 45.806003
4.771273	 45.806003
4.771273	 45.806003
4.771278	 45.805999
4.771282	 45.805995
4.771286	 45.805991
4.771290	 45.805987
4.771290	 45.805987
4.771290	 45.805987
4.771290	 45.805987
4.771290	 45.805987
4.771291	 45.805985
4.771292	 45.805983
4.771292	 45.805982
4.771293	 45.805980
4.771293	 45.805980
4.771293	 45.805980
4.771293	 45.805980
4.771293	 45.805980
4.771294	 45.805979
4.771294	 45.805979
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771295	 45.805978
4.771296	 45.805977
4.771297	 45.805975
4.771297	 45.805974
4.771298	 45.805973
4.771298	 45.805973
4.771298	 45.805973
4.771298	 45.805973
4.771298	 45.805973
4.771299	 45.805973
4.771299	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805972
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771300	 45.805973
4.771305	 45.805967
4.771309	 45.805962
4.771314	 45.805957
4.771318	 45.805952
4.771318	 45.805952
4.771318	 45.805952
4.771318	 45.805952
4.771320	 45.805952
4.771334	 45.805948
4.771349	 45.805944
4.771364	 45.805940
4.771377	 45.805937
4.771377	 45.805937
4.771377	 45.805937
4.771377	 45.805937
4.771379	 45.805937
4.771404	 45.805939
4.771429	 45.805941
4.771454	 45.805943
4.771477	 45.805945
4.771477	 45.805945
4.771477	 45.805945
4.771477	 45.805945
4.771480	 45.805946
4.771520	 45.805955
4.771559	 45.805963
4.771599	 45.805972
4.771635	 45.805980
4.771635	 45.805980
4.771635	 45.805980
4.771635	 45.805980
4.771639	 45.805980
4.771692	 45.805985
4.771744	 45.805989
4.771797	 45.805993
4.771845	 45.805997
4.771845	 45.805997
4.771845	 45.805997
4.771845	 45.805997
4.771849	 45.805996
4.771901	 45.805989
4.771953	 45.805981
4.772006	 45.805974
4.772052	 45.805967
4.772052	 45.805967
4.772052	 45.805967
4.772052	 45.805967
4.772057	 45.805965
4.772107	 45.805945
4.772156	 45.805925
4.772206	 45.805905
4.772250	 45.805887
4.772250	 45.805887
4.772250	 45.805887
4.772250	 45.805887
4.772255	 45.805884
4.772309	 45.805856
4.772362	 45.805828
4.772415	 45.805800
4.772463	 45.805775
4.772463	 45.805775
4.772463	 45.805775
4.772463	 45.805775
4.772468	 45.805772
4.772524	 45.805743
4.772581	 45.805714
4.772637	 45.805685
4.772688	 45.805658
